stop_id,stop_code,stop_name,stop_lon,stop_lat,stop_timezone,location_type,parent_station,platform_code
rsd|4b,,Roosendaal Perron 4b,4.45933,51.540464,,0,rsd,4b
rsn,rsn,Rijssen,6.51931,52.311892,Europe/Amsterdam,1,,
rsn|0,,Rijssen,6.51931,52.311892,,0,rsn,
rsn|2,,Rijssen Perron 2,6.51931,52.311892,,0,rsn,2
rsn|3,,Rijssen Perron 3,6.51931,52.311892,,0,rsn,3
rsw,rsw,Rijswijk,4.31971,52.039603,Europe/Amsterdam,1,,
rsw|0,,Rijswijk,4.31971,52.039603,,0,rsw,
rsw|1,,Rijswijk Perron 1,4.31971,52.039603,,0,rsw,1
rsw|2,,Rijswijk Perron 2,4.31971,52.039603,,0,rsw,2
rsw|3,,Rijswijk Perron 3,4.31971,52.039603,,0,rsw,3
rsw|4,,Rijswijk Perron 4,4.31971,52.039603,,0,rsw,4
rta,rta,Rotterdam Alexander,4.55195,51.951413,Europe/Amsterdam,1,,
rta|0,,Rotterdam Alexander,4.55195,51.951413,,0,rta,
rta|1,,Rotterdam Alexander Perron 1,4.55195,51.951413,,0,rta,1
rta|2,,Rotterdam Alexander Perron 2,4.55195,51.951413,,0,rta,2
rtb,rtb,Rotterdam Blaak,4.48915,51.919850,Europe/Amsterdam,1,,
rtb|0,,Rotterdam Blaak,4.48915,51.919850,,0,rtb,
rtb|1,,Rotterdam Blaak Perron 1,4.48915,51.919850,,0,rtb,1
rtb|2,,Rotterdam Blaak Perron 2,4.48915,51.919850,,0,rtb,2
rtb|3,,Rotterdam Blaak Perron 3,4.48915,51.919850,,0,rtb,3
rtb|4,,Rotterdam Blaak Perron 4,4.48915,51.919850,,0,rtb,4
rtd,rtd,Rotterdam Centraal,4.46942,51.925090,Europe/Amsterdam,1,,
rtd|0,,Rotterdam Centraal,4.46942,51.925090,,0,rtd,
rtd|1,,Rotterdam Centraal Perron 1,4.46942,51.925090,,0,rtd,1
rtd|10,,Rotterdam Centraal Perron 10,4.46942,51.925090,,0,rtd,10
rtd|10b,,Rotterdam Centraal Perron 10b,4.46942,51.925090,,0,rtd,10b
rtd|11,,Rotterdam Centraal Perron 11,4.46942,51.925090,,0,rtd,11
rtd|12,,Rotterdam Centraal Perron 12,4.46942,51.925090,,0,rtd,12
rtd|13,,Rotterdam Centraal Perron 13,4.46942,51.925090,,0,rtd,13
rtd|14,,Rotterdam Centraal Perron 14,4.46942,51.925090,,0,rtd,14
rtd|14a,,Rotterdam Centraal Perron 14a,4.46942,51.925090,,0,rtd,14a
rtd|14b,,Rotterdam Centraal Perron 14b,4.46942,51.925090,,0,rtd,14b
rtd|15,,Rotterdam Centraal Perron 15,4.46942,51.925090,,0,rtd,15
rtd|16,,Rotterdam Centraal Perron 16,4.46942,51.925090,,0,rtd,16
rtd|1a,,Rotterdam Centraal Perron 1a,4.46942,51.925090,,0,rtd,1a
rtd|1b,,Rotterdam Centraal Perron 1b,4.46942,51.925090,,0,rtd,1b
rtd|3,,Rotterdam Centraal Perron 3,4.46942,51.925090,,0,rtd,3
rtd|4,,Rotterdam Centraal Perron 4,4.46942,51.925090,,0,rtd,4
rtd|6,,Rotterdam Centraal Perron 6,4.46942,51.925090,,0,rtd,6
rtd|7,,Rotterdam Centraal Perron 7,4.46942,51.925090,,0,rtd,7
rtd|8,,Rotterdam Centraal Perron 8,4.46942,51.925090,,0,rtd,8
rtd|9,,Rotterdam Centraal Perron 9,4.46942,51.925090,,0,rtd,9
rtn,rtn,Rotterdam Noord,4.48115,51.942080,Europe/Amsterdam,1,,
rtn|0,,Rotterdam Noord,4.48115,51.942080,,0,rtn,
rtn|1,,Rotterdam Noord Perron 1,4.48115,51.942080,,0,rtn,1
rtn|2,,Rotterdam Noord Perron 2,4.48115,51.942080,,0,rtn,2
rtst,rtst,Rotterdam Stadion,4.52006,51.892756,Europe/Amsterdam,1,,
rtst|0,,Rotterdam Stadion,4.52006,51.892756,,0,rtst,
rtz,rtz,Rotterdam Zuid,4.51158,51.902850,Europe/Amsterdam,1,,
rtz|0,,Rotterdam Zuid,4.51158,51.902850,,0,rtz,
rtz|1,,Rotterdam Zuid Perron 1,4.51158,51.902850,,0,rtz,1
rtz|2,,Rotterdam Zuid Perron 2,4.51158,51.902850,,0,rtz,2
rtz|3,,Rotterdam Zuid Perron 3,4.51158,51.902850,,0,rtz,3
rtz|4,,Rotterdam Zuid Perron 4,4.51158,51.902850,,0,rtz,4
rv,rv,Reuver,6.07922,51.283214,Europe/Amsterdam,1,,
rv|0,,Reuver,6.07922,51.283214,,0,rv,
rv|1,,Reuver Perron 1,6.07922,51.283214,,0,rv,1
rv|2,,Reuver Perron 2,6.07922,51.283214,,0,rv,2
rvs,rvs,Ravenstein,5.63682,51.794481,Europe/Amsterdam,1,,
rvs|0,,Ravenstein,5.63682,51.794481,,0,rvs,
rvs|1,,Ravenstein Perron 1,5.63682,51.794481,,0,rvs,1
rvs|2,,Ravenstein Perron 2,5.63682,51.794481,,0,rvs,2
sbk,sbk,Spaubeek,5.84961,50.943314,Europe/Amsterdam,1,,
sbk|0,,Spaubeek,5.84961,50.943314,,0,sbk,
sbk|1,,Spaubeek Perron 1,5.84961,50.943314,,0,sbk,1
sbk|2,,Spaubeek Perron 2,5.84961,50.943314,,0,sbk,2
sd,sd,Soestdijk,5.29962,52.183901,Europe/Amsterdam,1,,
sd|0,,Soestdijk,5.29962,52.183901,,0,sd,
sd|1,,Soestdijk Perron 1,5.29962,52.183901,,0,sd,1
sda,sda,Scheemda,6.97777,53.165534,Europe/Amsterdam,1,,
sda|0,,Scheemda,6.97777,53.165534,,0,sda,
sda|1,,Scheemda Perron 1,6.97777,53.165534,,0,sda,1
sda|2,,Scheemda Perron 2,6.97777,53.165534,,0,sda,2
sdm,sdm,Schiedam Centrum,4.40931,51.921639,Europe/Amsterdam,1,,
sdm|0,,Schiedam Centrum,4.40931,51.921639,,0,sdm,
sdm|1,,Schiedam Centrum Perron 1,4.40931,51.921639,,0,sdm,1
sdm|2,,Schiedam Centrum Perron 2,4.40931,51.921639,,0,sdm,2
sdm|3,,Schiedam Centrum Perron 3,4.40931,51.921639,,0,sdm,3
sdm|5,,Schiedam Centrum Perron 5,4.40931,51.921639,,0,sdm,5
sdt,sdt,Sliedrecht,4.77791,51.829748,Europe/Amsterdam,1,,
sdt|0,,Sliedrecht,4.77791,51.829748,,0,sdt,
sdt|1,,Sliedrecht Perron 1,4.77791,51.829748,,0,sdt,1
sdt|2,,Sliedrecht Perron 2,4.77791,51.829748,,0,sdt,2
sdtb,sdtb,Sliedrecht Baanhoek,4.74926,51.834720,Europe/Amsterdam,1,,
sdtb|0,,Sliedrecht Baanhoek,4.74926,51.834720,,0,sdtb,
sdtb|1,,Sliedrecht Baanhoek Perron 1,4.74926,51.834720,,0,sdtb,1
sgl,sgl,Houthem-St Gerlach,5.79649,50.873581,Europe/Amsterdam,1,,
sgl|0,,Houthem-St Gerlach,5.79649,50.873581,,0,sgl,
sgl|1,,Houthem-St Gerlach Perron 1,5.79649,50.873581,,0,sgl,1
sgl|2,,Houthem-St Gerlach Perron 2,5.79649,50.873581,,0,sgl,2
sgn,sgn,Schagen,4.80513,52.785293,Europe/Amsterdam,1,,
sgn|0,,Schagen,4.80513,52.785293,,0,sgn,
sgn|1,,Schagen Perron 1,4.80513,52.785293,,0,sgn,1
sgn|2,,Schagen Perron 2,4.80513,52.785293,,0,sgn,2
sgn|3,,Schagen Perron 3,4.80513,52.785293,,0,sgn,3
shl,shl,Schiphol,4.76227,52.308292,Europe/Amsterdam,1,,
shl|0,,Schiphol,4.76227,52.308292,,0,shl,
shl|1-2,,Schiphol Perron 1-2,4.76227,52.308292,,0,shl,1-2
shl|3,,Schiphol Perron 3,4.76227,52.308292,,0,shl,3
shl|4,,Schiphol Perron 4,4.76227,52.308292,,0,shl,4
shl|5-6,,Schiphol Perron 5-6,4.76227,52.308292,,0,shl,5-6
sk,sk,Sneek,5.65239,53.032467,Europe/Amsterdam,1,,
sk|0,,Sneek,5.65239,53.032467,,0,sk,
sk|1,,Sneek Perron 1,5.65239,53.032467,,0,sk,1
sk|2,,Sneek Perron 2,5.65239,53.032467,,0,sk,2
sknd,sknd,Sneek Noord,5.66318,53.040530,Europe/Amsterdam,1,,
sknd|0,,Sneek Noord,5.66318,53.040530,,0,sknd,
sknd|1,,Sneek Noord Perron 1,5.66318,53.040530,,0,sknd,1
sknd|2,,Sneek Noord Perron 2,5.66318,53.040530,,0,sknd,2
sm,sm,Swalmen,6.03182,51.235036,Europe/Amsterdam,1,,
sm|0,,Swalmen,6.03182,51.235036,,0,sm,
sm|1,,Swalmen Perron 1,6.03182,51.235036,,0,sm,1
sm|2,,Swalmen Perron 2,6.03182,51.235036,,0,sm,2
sn,sn,Schinnen,5.87588,50.938802,Europe/Amsterdam,1,,
sn|0,,Schinnen,5.87588,50.938802,,0,sn,
sn|1,,Schinnen Perron 1,5.87588,50.938802,,0,sn,1
sn|2,,Schinnen Perron 2,5.87588,50.938802,,0,sn,2
sog,sog,Schin op Geul,5.87188,50.856121,Europe/Amsterdam,1,,
sog|0,,Schin op Geul,5.87188,50.856121,,0,sog,
sog|1,,Schin op Geul Perron 1,5.87188,50.856121,,0,sog,1
sog|2,,Schin op Geul Perron 2,5.87188,50.856121,,0,sog,2
spm,spm,Sappemeer Oost,6.79556,53.158916,Europe/Amsterdam,1,,
spm|0,,Sappemeer Oost,6.79556,53.158916,,0,spm,
spm|1,,Sappemeer Oost Perron 1,6.79556,53.158916,,0,spm,1
spm|2,,Sappemeer Oost Perron 2,6.79556,53.158916,,0,spm,2
sptn,sptn,Santpoort Noord,4.63271,52.433637,Europe/Amsterdam,1,,
sptn|0,,Santpoort Noord,4.63271,52.433637,,0,sptn,
sptn|1,,Santpoort Noord Perron 1,4.63271,52.433637,,0,sptn,1
sptn|3,,Santpoort Noord Perron 3,4.63271,52.433637,,0,sptn,3
sptz,sptz,Santpoort Zuid,4.63119,52.419426,Europe/Amsterdam,1,,
sptz|0,,Santpoort Zuid,4.63119,52.419426,,0,sptz,
sptz|1,,Santpoort Zuid Perron 1,4.63119,52.419426,,0,sptz,1
sptz|2,,Santpoort Zuid Perron 2,4.63119,52.419426,,0,sptz,2
srn,srn,Susteren,5.86262,51.060747,Europe/Amsterdam,1,,
srn|0,,Susteren,5.86262,51.060747,,0,srn,
srn|1,,Susteren Perron 1,5.86262,51.060747,,0,srn,1
srn|2,,Susteren Perron 2,5.86262,51.060747,,0,srn,2
ssh,ssh,Sassenheim,4.52881,52.217845,Europe/Amsterdam,1,,
ssh|0,,Sassenheim,4.52881,52.217845,,0,ssh,
ssh|1,,Sassenheim Perron 1,4.52881,52.217845,,0,ssh,1
ssh|2,,Sassenheim Perron 2,4.52881,52.217845,,0,ssh,2
st,st,Soest,5.31031,52.172854,Europe/Amsterdam,1,,
st|0,,Soest,5.31031,52.172854,,0,st,
st|1,,Soest Perron 1,5.31031,52.172854,,0,st,1
st|2,,Soest Perron 2,5.31031,52.172854,,0,st,2
std,std,Sittard,5.85946,51.002422,Europe/Amsterdam,1,,
std|0,,Sittard,5.85946,51.002422,,0,std,
std|1,,Sittard Perron 1,5.85946,51.002422,,0,std,1
std|1a,,Sittard Perron 1a,5.85946,51.002422,,0,std,1a
std|2,,Sittard Perron 2,5.85946,51.002422,,0,std,2
std|20,,Sittard Perron 20,5.85946,51.002422,,0,std,20
std|2a,,Sittard Perron 2a,5.85946,51.002422,,0,std,2a
std|2b,,Sittard Perron 2b,5.85946,51.002422,,0,std,2b
std|3,,Sittard Perron 3,5.85946,51.002422,,0,std,3
std|3a,,Sittard Perron 3a,5.85946,51.002422,,0,std,3a
std|3b,,Sittard Perron 3b,5.85946,51.002422,,0,std,3b
stm,stm,Stedum,6.68755,53.326207,Europe/Amsterdam,1,,
stm|0,,Stedum,6.68755,53.326207,,0,stm,
stm|1,,Stedum Perron 1,6.68755,53.326207,,0,stm,1
stm|2,,Stedum Perron 2,6.68755,53.326207,,0,stm,2
stola,stola,Stolberg Altstadt,6.23052,50.765158,Europe/Amsterdam,1,,
stola|0,,Stolberg Altstadt,6.23052,50.765158,,0,stola,
stolb,stolb,Stolberg Hbf,6.21886,50.794997,Europe/Amsterdam,1,,
stolb|0,,Stolberg Hbf,6.21886,50.794997,,0,stolb,
stv,stv,Stavoren,5.36002,52.886551,Europe/Amsterdam,1,,
stv|0,,Stavoren,5.36002,52.886551,,0,stv,
stv|1,,Stavoren Perron 1,5.36002,52.886551,,0,stv,1
stz,stz,Soest Zuid,5.30345,52.165389,Europe/Amsterdam,1,,
stz|0,,Soest Zuid,5.30345,52.165389,,0,stz,
stz|1,,Soest Zuid Perron 1,5.30345,52.165389,,0,stz,1
swd,swd,Sauwerd,6.54029,53.291676,Europe/Amsterdam,1,,
swd|0,,Sauwerd,6.54029,53.291676,,0,swd,
swd|1,,Sauwerd Perron 1,6.54029,53.291676,,0,swd,1
swd|2,,Sauwerd Perron 2,6.54029,53.291676,,0,swd,2
swk,swk,Steenwijk,6.11672,52.790950,Europe/Amsterdam,1,,
swk|0,,Steenwijk,6.11672,52.790950,,0,swk,
swk|1,,Steenwijk Perron 1,6.11672,52.790950,,0,swk,1
swk|2,,Steenwijk Perron 2,6.11672,52.790950,,0,swk,2
tb,tb,Tilburg,5.08393,51.560383,Europe/Amsterdam,1,,
tb|0,,Tilburg,5.08393,51.560383,,0,tb,
tb|1,,Tilburg Perron 1,5.08393,51.560383,,0,tb,1
tb|2,,Tilburg Perron 2,5.08393,51.560383,,0,tb,2
tb|3,,Tilburg Perron 3,5.08393,51.560383,,0,tb,3
tbg,tbg,Terborg,6.36424,51.922453,Europe/Amsterdam,1,,
tbg|0,,Terborg,6.36424,51.922453,,0,tbg,
tbg|1,,Terborg Perron 1,6.36424,51.922453,,0,tbg,1
tbg|2,,Terborg Perron 2,6.36424,51.922453,,0,tbg,2
tbr,tbr,Tilburg Reeshof,4.99311,51.573865,Europe/Amsterdam,1,,
tbr|0,,Tilburg Reeshof,4.99311,51.573865,,0,tbr,
tbr|1,,Tilburg Reeshof Perron 1,4.99311,51.573865,,0,tbr,1
tbr|2,,Tilburg Reeshof Perron 2,4.99311,51.573865,,0,tbr,2
tbu,tbu,Tilburg Universiteit,5.05116,51.565057,Europe/Amsterdam,1,,
tbu|0,,Tilburg Universiteit,5.05116,51.565057,,0,tbu,
tbu|1,,Tilburg Universiteit Perron 1,5.05116,51.565057,,0,tbu,1
tbu|2,,Tilburg Universiteit Perron 2,5.05116,51.565057,,0,tbu,2
tbu|3,,Tilburg Universiteit Perron 3,5.05116,51.565057,,0,tbu,3
tg,tg,Tegelen,6.14336,51.339267,Europe/Amsterdam,1,,
tg|0,,Tegelen,6.14336,51.339267,,0,tg,
tg|1,,Tegelen Perron 1,6.14336,51.339267,,0,tg,1
tg|2,,Tegelen Perron 2,6.14336,51.339267,,0,tg,2
tgo,tgo,Goeppingen,9.65165,48.700162,Europe/Amsterdam,1,,
tgo|0,,Goeppingen,9.65165,48.700162,,0,tgo,
tl,tl,Tiel,5.42308,51.889568,Europe/Amsterdam,1,,
tl|0,,Tiel,5.42308,51.889568,,0,tl,
tl|2,,Tiel Perron 2,5.42308,51.889568,,0,tl,2
tl|3,,Tiel Perron 3,5.42308,51.889568,,0,tl,3
tp,tp,Plochingen,9.41059,48.713299,Europe/Amsterdam,1,,
tp|0,,Plochingen,9.41059,48.713299,,0,tp,
tpsw,tpsw,Tiel Passewaaij,5.39258,51.874114,Europe/Amsterdam,1,,
tpsw|0,,Tiel Passewaaij,5.39258,51.874114,,0,tpsw,
tpsw|1,,Tiel Passewaaij Perron 1,5.39258,51.874114,,0,tpsw,1
ts,ts,Stuttgart Hbf,9.18163,48.784052,Europe/Amsterdam,1,,
ts|0,,Stuttgart Hbf,9.18163,48.784052,,0,ts,
tu,tu,Ulm Hbf,9.98214,48.399050,Europe/Amsterdam,1,,
tu|0,,Ulm Hbf,9.98214,48.399050,,0,tu,
twl,twl,Twello,6.10194,52.238753,Europe/Amsterdam,1,,
twl|0,,Twello,6.10194,52.238753,,0,twl,
twl|1,,Twello Perron 1,6.10194,52.238753,,0,twl,1
twl|2,,Twello Perron 2,6.10194,52.238753,,0,twl,2
uhm,uhm,Uithuizermeeden,6.72029,53.414182,Europe/Amsterdam,1,,
uhm|0,,Uithuizermeeden,6.72029,53.414182,,0,uhm,
uhm|1,,Uithuizermeeden Perron 1,6.72029,53.414182,,0,uhm,1
uhm|2,,Uithuizermeeden Perron 2,6.72029,53.414182,,0,uhm,2
uhz,uhz,Uithuizen,6.67488,53.409555,Europe/Amsterdam,1,,
uhz|0,,Uithuizen,6.67488,53.409555,,0,uhz,
uhz|1,,Uithuizen Perron 1,6.67488,53.409555,,0,uhz,1
ust,ust,Usquert,6.60937,53.401072,Europe/Amsterdam,1,,
ust|0,,Usquert,6.60937,53.401072,,0,ust,
ust|1,,Usquert Perron 1,6.60937,53.401072,,0,ust,1
ust|2,,Usquert Perron 2,6.60937,53.401072,,0,ust,2
ut,ut,Utrecht Centraal,5.11099,52.089776,Europe/Amsterdam,1,,
ut|0,,Utrecht Centraal,5.11099,52.089776,,0,ut,
ut|1,,Utrecht Centraal Perron 1,5.11099,52.089776,,0,ut,1
ut|11,,Utrecht Centraal Perron 11,5.11099,52.089776,,0,ut,11
ut|11a,,Utrecht Centraal Perron 11a,5.11099,52.089776,,0,ut,11a
ut|11b,,Utrecht Centraal Perron 11b,5.11099,52.089776,,0,ut,11b
ut|12,,Utrecht Centraal Perron 12,5.11099,52.089776,,0,ut,12
ut|12a,,Utrecht Centraal Perron 12a,5.11099,52.089776,,0,ut,12a
ut|12b,,Utrecht Centraal Perron 12b,5.11099,52.089776,,0,ut,12b
ut|14,,Utrecht Centraal Perron 14,5.11099,52.089776,,0,ut,14
ut|14a,,Utrecht Centraal Perron 14a,5.11099,52.089776,,0,ut,14a
ut|14b,,Utrecht Centraal Perron 14b,5.11099,52.089776,,0,ut,14b
ut|15,,Utrecht Centraal Perron 15,5.11099,52.089776,,0,ut,15
ut|18a,,Utrecht Centraal Perron 18a,5.11099,52.089776,,0,ut,18a
ut|18b,,Utrecht Centraal Perron 18b,5.11099,52.089776,,0,ut,18b
ut|19a,,Utrecht Centraal Perron 19a,5.11099,52.089776,,0,ut,19a
ut|19b,,Utrecht Centraal Perron 19b,5.11099,52.089776,,0,ut,19b
ut|2,,Utrecht Centraal Perron 2,5.11099,52.089776,,0,ut,2
ut|3,,Utrecht Centraal Perron 3,5.11099,52.089776,,0,ut,3
ut|4,,Utrecht Centraal Perron 4,5.11099,52.089776,,0,ut,4
ut|4a,,Utrecht Centraal Perron 4a,5.11099,52.089776,,0,ut,4a
ut|4b,,Utrecht Centraal Perron 4b,5.11099,52.089776,,0,ut,4b
ut|5,,Utrecht Centraal Perron 5,5.11099,52.089776,,0,ut,5
ut|5a,,Utrecht Centraal Perron 5a,5.11099,52.089776,,0,ut,5a
ut|5b,,Utrecht Centraal Perron 5b,5.11099,52.089776,,0,ut,5b
ut|7,,Utrecht Centraal Perron 7,5.11099,52.089776,,0,ut,7
ut|7a,,Utrecht Centraal Perron 7a,5.11099,52.089776,,0,ut,7a
ut|7b,,Utrecht Centraal Perron 7b,5.11099,52.089776,,0,ut,7b
ut|8,,Utrecht Centraal Perron 8,5.11099,52.089776,,0,ut,8
ut|8a,,Utrecht Centraal Perron 8a,5.11099,52.089776,,0,ut,8a
ut|8b,,Utrecht Centraal Perron 8b,5.11099,52.089776,,0,ut,8b
ut|9,,Utrecht Centraal Perron 9,5.11099,52.089776,,0,ut,9
ut|9a,,Utrecht Centraal Perron 9a,5.11099,52.089776,,0,ut,9a
ut|9b,,Utrecht Centraal Perron 9b,5.11099,52.089776,,0,ut,9b
utg,utg,Uitgeest,4.70237,52.522049,Europe/Amsterdam,1,,
utg|0,,Uitgeest,4.70237,52.522049,,0,utg,
utg|1a,,Uitgeest Perron 1a,4.70237,52.522049,,0,utg,1a
utg|1b,,Uitgeest Perron 1b,4.70237,52.522049,,0,utg,1b
utg|3,,Uitgeest Perron 3,4.70237,52.522049,,0,utg,3
utg|4,,Uitgeest Perron 4,4.70237,52.522049,,0,utg,4
utg|4a,,Uitgeest Perron 4a,4.70237,52.522049,,0,utg,4a
utg|4b,,Uitgeest Perron 4b,4.70237,52.522049,,0,utg,4b
utl,utl,Utrecht Lunetten,5.14351,52.065939,Europe/Amsterdam,1,,
utl|0,,Utrecht Lunetten,5.14351,52.065939,,0,utl,
utl|1,,Utrecht Lunetten Perron 1,5.14351,52.065939,,0,utl,1
utl|2,,Utrecht Lunetten Perron 2,5.14351,52.065939,,0,utl,2
utm,utm,Utrecht Maliebaan,5.13114,52.087934,Europe/Amsterdam,1,,
utm|0,,Utrecht Maliebaan,5.13114,52.087934,,0,utm,
utm|2,,Utrecht Maliebaan Perron 2,5.13114,52.087934,,0,utm,2
uto,uto,Utrecht Overvecht,5.12517,52.110391,Europe/Amsterdam,1,,
uto|0,,Utrecht Overvecht,5.12517,52.110391,,0,uto,
uto|1,,Utrecht Overvecht Perron 1,5.12517,52.110391,,0,uto,1
uto|2,,Utrecht Overvecht Perron 2,5.12517,52.110391,,0,uto,2
uto|3,,Utrecht Overvecht Perron 3,5.12517,52.110391,,0,uto,3
utt,utt,Utrecht Terwijde,5.04043,52.100645,Europe/Amsterdam,1,,
utt|0,,Utrecht Terwijde,5.04043,52.100645,,0,utt,
utt|1,,Utrecht Terwijde Perron 1,5.04043,52.100645,,0,utt,1
utt|4,,Utrecht Terwijde Perron 4,5.04043,52.100645,,0,utt,4
utzl,utzl,Utrecht Zuilen,5.08974,52.103206,Europe/Amsterdam,1,,
utzl|0,,Utrecht Zuilen,5.08974,52.103206,,0,utzl,
utzl|2,,Utrecht Zuilen Perron 2,5.08974,52.103206,,0,utzl,2
utzl|3,,Utrecht Zuilen Perron 3,5.08974,52.103206,,0,utzl,3
valtgv,valtgv,Valence TGV,4.94424,44.965716,Europe/Amsterdam,1,,
valtgv|0,,Valence TGV,4.94424,44.965716,,0,valtgv,
vb,vb,Voorburg,4.35948,52.066293,Europe/Amsterdam,1,,
vb|0,,Voorburg,4.35948,52.066293,,0,vb,
vb|1,,Voorburg Perron 1,4.35948,52.066293,,0,vb,1
vb|2,,Voorburg Perron 2,4.35948,52.066293,,0,vb,2
vd,vd,Vorden,6.31704,52.107193,Europe/Amsterdam,1,,
vd|0,,Vorden,6.31704,52.107193,,0,vd,
vd|1,,Vorden Perron 1,6.31704,52.107193,,0,vd,1
vd|2,,Vorden Perron 2,6.31704,52.107193,,0,vd,2
vdg,vdg,Vlaardingen Centrum,4.34460,51.903555,Europe/Amsterdam,1,,
vdg|0,,Vlaardingen Centrum,4.34460,51.903555,,0,vdg,
vdg|1,,Vlaardingen Centrum Perron 1,4.34460,51.903555,,0,vdg,1
vdg|2,,Vlaardingen Centrum Perron 2,4.34460,51.903555,,0,vdg,2
vdl,vdl,Voerendaal,5.92961,50.886696,Europe/Amsterdam,1,,
vdl|0,,Voerendaal,5.92961,50.886696,,0,vdl,
vdl|1,,Voerendaal Perron 1,5.92961,50.886696,,0,vdl,1
vdl|2,,Voerendaal Perron 2,5.92961,50.886696,,0,vdl,2
vdm,vdm,Veendam,6.88700,53.105142,Europe/Amsterdam,1,,
vdm|0,,Veendam,6.88700,53.105142,,0,vdm,
vdm|5,,Veendam Perron 5,6.88700,53.105142,,0,vdm,5
vdo,vdo,Vlaardingen Oost,4.36145,51.910355,Europe/Amsterdam,1,,
vdo|0,,Vlaardingen Oost,4.36145,51.910355,,0,vdo,
vdo|1,,Vlaardingen Oost Perron 1,4.36145,51.910355,,0,vdo,1
vdo|2,,Vlaardingen Oost Perron 2,4.36145,51.910355,,0,vdo,2
vdw,vdw,Vlaardingen West,4.31480,51.904096,Europe/Amsterdam,1,,
vdw|0,,Vlaardingen West,4.31480,51.904096,,0,vdw,
vdw|1,,Vlaardingen West Perron 1,4.31480,51.904096,,0,vdw,1
vdw|2,,Vlaardingen West Perron 2,4.31480,51.904096,,0,vdw,2
vem,vem,Voorst-Empe,6.14346,52.157690,Europe/Amsterdam,1,,
vem|0,,Voorst-Empe,6.14346,52.157690,,0,vem,
vem|1,,Voorst-Empe Perron 1,6.14346,52.157690,,0,vem,1
vg,vg,Vught,5.29168,51.655656,Europe/Amsterdam,1,,
vg|0,,Vught,5.29168,51.655656,,0,vg,
vg|1,,Vught Perron 1,5.29168,51.655656,,0,vg,1
vg|2,,Vught Perron 2,5.29168,51.655656,,0,vg,2
vh,vh,Voorhout,4.48449,52.223896,Europe/Amsterdam,1,,
vh|0,,Voorhout,4.48449,52.223896,,0,vh,
vh|1,,Voorhout Perron 1,4.48449,52.223896,,0,vh,1
vh|2,,Voorhout Perron 2,4.48449,52.223896,,0,vh,2
vhp,vhp,Vroomshoop,6.56967,52.457190,Europe/Amsterdam,1,,
vhp|0,,Vroomshoop,6.56967,52.457190,,0,vhp,
vhp|1,,Vroomshoop Perron 1,6.56967,52.457190,,0,vhp,1
vhp|2,,Vroomshoop Perron 2,6.56967,52.457190,,0,vhp,2
viers,viers,Viersen,6.40427,51.255028,Europe/Amsterdam,1,,
viers|0,,Viersen,6.40427,51.255028,,0,viers,
vk,vk,Valkenburg,5.83281,50.869222,Europe/Amsterdam,1,,
vk|0,,Valkenburg,5.83281,50.869222,,0,vk,
vk|1,,Valkenburg Perron 1,5.83281,50.869222,,0,vk,1
vk|2,,Valkenburg Perron 2,5.83281,50.869222,,0,vk,2
vk|3,,Valkenburg Perron 3,5.83281,50.869222,,0,vk,3
vl,vl,Venlo,6.17164,51.364968,Europe/Amsterdam,1,,
vl|0,,Venlo,6.17164,51.364968,,0,vl,
vl|1,,Venlo Perron 1,6.17164,51.364968,,0,vl,1
vl|1a,,Venlo Perron 1a,6.17164,51.364968,,0,vl,1a
vl|3,,Venlo Perron 3,6.17164,51.364968,,0,vl,3
vl|3a,,Venlo Perron 3a,6.17164,51.364968,,0,vl,3a
vl|4a,,Venlo Perron 4a,6.17164,51.364968,,0,vl,4a
vl|4b,,Venlo Perron 4b,6.17164,51.364968,,0,vl,4b
vl|6,,Venlo Perron 6,6.17164,51.364968,,0,vl,6
vlb,vlb,Vierlingsbeek,5.99720,51.591902,Europe/Amsterdam,1,,
vlb|0,,Vierlingsbeek,5.99720,51.591902,,0,vlb,
vlb|1,,Vierlingsbeek Perron 1,5.99720,51.591902,,0,vlb,1
vlb|2,,Vierlingsbeek Perron 2,5.99720,51.591902,,0,vlb,2
vndc,vndc,Veenendaal Centrum,5.54891,52.019881,Europe/Amsterdam,1,,
vndc|0,,Veenendaal Centrum,5.54891,52.019881,,0,vndc,
vndc|1,,Veenendaal Centrum Perron 1,5.54891,52.019881,,0,vndc,1
vndc|2,,Veenendaal Centrum Perron 2,5.54891,52.019881,,0,vndc,2
vndw,vndw,Veenendaal West,5.53291,52.027812,Europe/Amsterdam,1,,
vndw|0,,Veenendaal West,5.53291,52.027812,,0,vndw,
vndw|1,,Veenendaal West Perron 1,5.53291,52.027812,,0,vndw,1
vndw|2,,Veenendaal West Perron 2,5.53291,52.027812,,0,vndw,2
vp,vp,Velp,5.98157,51.995571,Europe/Amsterdam,1,,
vp|0,,Velp,5.98157,51.995571,,0,vp,
vp|1,,Velp Perron 1,5.98157,51.995571,,0,vp,1
vp|2,,Velp Perron 2,5.98157,51.995571,,0,vp,2
vry,vry,Venray,6.01419,51.526464,Europe/Amsterdam,1,,
vry|0,,Venray,6.01419,51.526464,,0,vry,
vry|1,,Venray Perron 1,6.01419,51.526464,,0,vry,1
vry|2,,Venray Perron 2,6.01419,51.526464,,0,vry,2
vry|3,,Venray Perron 3,6.01419,51.526464,,0,vry,3
