stop_id,stop_code,stop_name,stop_lon,stop_lat,stop_timezone,location_type,parent_station,platform_code
kbry,kbry,Breyell,6.23999,51.295361,Europe/Amsterdam,1,,
dtch,dtch,Doetinchem De Huet,6.25997006893,51.9592321562,Europe/Amsterdam,1,,
ana,ana,Anna Paulowna,4.81146991253,52.8676984353,Europe/Amsterdam,1,,
hvsp|1,,Hilversum Sportpark Spoor 1,5.1871830225,52.2162054878,,0,hvsp,1
hvs|1,,Hilversum Spoor 1,5.18163084984,52.22616633,,0,hvs,1
hvs|2,,Hilversum Spoor 2,5.18183469772,52.2262123333,,0,hvs,2
hvs|3,,Hilversum Spoor 3,5.18195271492,52.2262419069,,0,hvs,3
krd|0,,Kerkrade Centrum,6.05764567852,50.8609565227,,0,krd,
krd|1,,Kerkrade Centrum Spoor 1,6.05726480484,50.8613154421,,0,krd,1
krd|2,,Kerkrade Centrum Spoor 2,6.0571628809,50.8613323721,,0,krd,2
btl,btl,Boxtel,5.3188097477,51.5850365697,Europe/Amsterdam,1,,
nm|3a,,Nijmegen Spoor 3a,5.85280001163,51.8440338507,,0,nm,3a
hgl|3a,,Hengelo Spoor 3a,6.79290890694,52.2619457958,,0,hgl,3a
hgl|3b,,Hengelo Spoor 3b,6.79573595524,52.2615813475,,0,hgl,3b
nm|3b,,Nijmegen Spoor 3b,5.85197925568,51.8424496542,,0,nm,3b
hagen|0,,Hagen Hbf,7.45939,51.361585,,0,hagen,
mcgb|0,,Moenchengladbach Hbf,6.44618,51.196582,,0,mcgb,
bonn|0,,Bonn Hbf,7.09708,50.732021,,0,bonn,
esn,esn,Essen (Belgie),4.45137798786,51.4626906725,Europe/Amsterdam,1,,
da|1a,,Daarlerveen Spoor 1a,6.57613277435,52.4410188555,,0,da,1a
da|1b,,Daarlerveen Spoor 1b,6.57565534115,52.4417644161,,0,da,1b
nm|35,,Nijmegen Spoor 35,5.85230648518,51.8422839401,,0,nm,35
gd|8,,Gouda Spoor 8,4.7056889534,52.0175492188,,0,gd,8
gd|0,,Gouda,4.70698177814,52.0169285568,,0,gd,
gd|3,,Gouda Spoor 3,4.70567822456,52.0172917112,,0,gd,3
gd|5,,Gouda Spoor 5,4.70567286015,52.0173676431,,0,gd,5
gd|4,,Gouda Spoor 4,4.70534563065,52.0173544375,,0,gd,4
asd|15,,Amsterdam Centraal Spoor 15,4.90093767643,52.3793291114,,0,asd,15
asd|14,,Amsterdam Centraal Spoor 14,4.9005,52.378686,,0,asd,14
asd|10,,Amsterdam Centraal Spoor 10,4.90057826042,52.3791228107,,0,asd,10
eprn,eprn,Preussen,7.53934,51.588875,Europe/Amsterdam,1,,
mrn,mrn,Maarn,5.37041008472,52.0643612491,Europe/Amsterdam,1,,
mrb,mrb,Marienberg,6.57406210899,52.5090123764,Europe/Amsterdam,1,,
ut|12b,,Utrecht Centraal Spoor 12b,5.11049330235,52.0887954095,,0,ut,12b
ut|12a,,Utrecht Centraal Spoor 12a,5.10855674744,52.0905126499,,0,ut,12a
bet|4,,Best Spoor 4,5.38842380047,51.5103650809,,0,bet,4
bet|0,,Best,5.38851499557,51.5096172129,,0,bet,
bet|1,,Best Spoor 1,5.38909971714,51.5105787553,,0,bet,1
bet|2,,Best Spoor 2,5.38881540298,51.5104852729,,0,bet,2
bet|3,,Best Spoor 3,5.38871347904,51.5104452089,,0,bet,3
rtn|1,,Rotterdam Noord Spoor 1,4.48164671659,51.9422245518,,0,rtn,1
rtn|0,,Rotterdam Noord,4.48105931282,51.9419963733,,0,rtn,
ypb|0,,Den Haag Ypenburg,4.38964292407,52.05572235,,0,ypb,
rtn|2,,Rotterdam Noord Spoor 2,4.48160380125,51.9423088784,,0,rtn,2
ut|15,,Utrecht Centraal Spoor 15,5.10922729969,52.0897216069,,0,ut,15
ut|14,,Utrecht Centraal Spoor 14,5.10932922363,52.0897413831,,0,ut,14
ut|12,,Utrecht Centraal Spoor 12,5.10957062244,52.089820488,,0,ut,12
ut|11,,Utrecht Centraal Spoor 11,5.10967254639,52.0898435602,,0,ut,11
zww|1,,Zwaagwesteinde Spoor 1,6.03550672531,53.2483327754,,0,zww,1
zww|0,,Zwaagwesteinde,6.03604853153,53.248977938,,0,zww,
zww|2,,Zwaagwesteinde Spoor 2,6.03552818298,53.248230062,,0,zww,2
ro|0,,Offenburg,7.94667,48.476438,,0,ro,
shl|4,,Schiphol Spoor 4,4.76211190224,52.3093444979,,0,shl,4
shl|3,,Schiphol Spoor 3,4.76218700409,52.3093215393,,0,shl,3
stola|0,,Stolberg Altstadt,6.23052,50.765158,,0,stola,
kzd|0,,Koog-Zaandijk,4.80489850044,52.4692677596,,0,kzd,
kzd|1,,Koog-Zaandijk Spoor 1,4.80510234833,52.4691582837,,0,kzd,1
kzd|2,,Koog-Zaandijk Spoor 2,4.80522036552,52.4691582837,,0,kzd,2
bl|2,,Beilen Spoor 2,6.52124941349,52.8549636835,,0,bl,2
bl|0,,Beilen,6.52080416679,52.8548632675,,0,bl,
bl|1,,Beilen Spoor 1,6.52112603188,52.8549734012,,0,bl,1
ssh,ssh,Sassenheim,4.52851295471,52.2176910471,Europe/Amsterdam,1,,
aml|4a,,Almelo Spoor 4a,6.6522860527,52.3591496494,,0,aml,4a
aml|4b,,Almelo Spoor 4b,6.654753685,52.3575312248,,0,aml,4b
bkl|2,,Breukelen Spoor 2,4.99068170786,52.1708737018,,0,bkl,2
bkl|3,,Breukelen Spoor 3,4.99055564404,52.1708720568,,0,bkl,3
bkl|0,,Breukelen,4.99028742313,52.1705331809,,0,bkl,
rtb|1,,Rotterdam Blaak Spoor 1,4.48954045773,51.9200097354,,0,rtb,1
rtb|0,,Rotterdam Blaak,4.48961555958,51.9198873184,,0,rtb,
rtb|3,,Rotterdam Blaak Spoor 3,4.48945663869,51.9199679648,,0,rtb,3
rtb|2,,Rotterdam Blaak Spoor 2,4.48951631784,51.919989884,,0,rtb,2
gp|1,,Geldrop Spoor 1,5.55053114891,51.4201451898,,0,gp,1
gp|0,,Geldrop,5.55119097233,51.420295727,,0,gp,
gp|2,,Geldrop Spoor 2,5.55043458939,51.4200849748,,0,gp,2
esd|1,,Enschede Drienerlo Spoor 1,6.83938086033,52.2371137773,,0,esd,1
esd|0,,Enschede Drienerlo,6.8393433094,52.2374784267,,0,esd,
esd|2,,Enschede Drienerlo Spoor 2,6.83932721615,52.237061215,,0,esd,2
bh|0,,Bad Bentheim,7.15791463852,52.3098823809,,0,bh,
mz|1,,Maarheeze Spoor 1,5.63049316406,51.3041379831,,0,mz,1
utg|4a,,Uitgeest Spoor 4a,4.70092266798,52.5222792576,,0,utg,4a
gbr|0,,Glanerbrug,6.9734698534,52.2188084705,,0,gbr,
gbr|1,,Glanerbrug Spoor 1,6.97386145592,52.218732881,,0,gbr,1
mz|2,,Maarheeze Spoor 2,5.63010692596,51.3040574928,,0,mz,2
rs|1,,Rosmalen Spoor 1,5.36921113729,51.7151094805,,0,rs,1
rs|0,,Rosmalen,5.36938548088,51.7153654003,,0,rs,
rs|2,,Rosmalen Spoor 2,5.36926478148,51.7150147566,,0,rs,2
bd|8,,Breda Spoor 8,4.78001832962,51.5951366918,,0,bd,8
bd|2,,Breda Spoor 2,4.78005,51.595065,,0,bd,2
bd|3,,Breda Spoor 3,4.77997004986,51.5955182561,,0,bd,3
bd|0,,Breda,4.78002905846,51.5948850909,,0,bd,
bd|6,,Breda Spoor 6,4.77997541428,51.5953116453,,0,bd,6
bd|7,,Breda Spoor 7,4.78000223637,51.5952483289,,0,bd,7
bd|4,,Breda Spoor 4,4.77997273207,51.5954849319,,0,bd,4
bd|5,,Breda Spoor 5,4.77997004986,51.5953483021,,0,bd,5
ahz|2,,Arnhem Zuid Spoor 2,5.85195243359,51.9551329349,,0,ahz,2
ahz|0,,Arnhem Zuid,5.85208117962,51.9549544119,,0,ahz,
ahz|1,,Arnhem Zuid Spoor 1,5.85178613663,51.955119711,,0,ahz,1
dvd|5,,Duivendrecht Spoor 5,4.93635892868,52.3238847176,,0,dvd,5
vdw|0,,Vlaardingen West,4.31480526924,51.9041580895,,0,vdw,
ws|2,,Winschoten Spoor 2,7.03495413065,53.1392425587,,0,ws,2
vdw|1,,Vlaardingen West Spoor 1,4.31433722377,51.9040414213,,0,vdw,1
vdw|2,,Vlaardingen West Spoor 2,4.31428894401,51.9039504034,,0,vdw,2
ws|1,,Winschoten Spoor 1,7.03498363495,53.1392940461,,0,ws,1
ws|0,,Winschoten,7.03441500664,53.1394613798,,0,ws,
ma|0,,Augsburg Hbf,10.8856,48.365473,,0,ma,
mannhe|0,,Mannheim Hbf,8.46986,49.479633,,0,mannhe,
apdo,apdo,Apeldoorn Osseveld,6.00641548634,52.2158570972,Europe/Amsterdam,1,,
hlgh,hlgh,Harlingen Haven,5.41134059429,53.1748747903,Europe/Amsterdam,1,,
apdm,apdm,Apeldoorn De Maten,6.00063800812,52.2051476843,Europe/Amsterdam,1,,
dvc|0,,Deventer Colmschate,6.2148553133,52.250324657,,0,dvc,
dvc|1,,Deventer Colmschate Spoor 1,6.21430277824,52.250364067,,0,dvc,1
dvc|2,,Deventer Colmschate Spoor 2,6.21435105801,52.2502425528,,0,dvc,2
hvs,hvs,Hilversum,5.18169522285,52.2263832024,Europe/Amsterdam,1,,
ashd|5,,Amsterdam Holendrecht Spoor 5,4.95980143547,52.2982672465,,0,ashd,5
ashd|2,,Amsterdam Holendrecht Spoor 2,4.95991945267,52.2983066139,,0,ashd,2
ashd|0,,Amsterdam Holendrecht,4.95888948441,52.2981786698,,0,ashd,
albert|0,,Albertville,6.38465,45.660264,,0,albert,
mars,mars,Marseille-St-Charles,5.38106918335,43.3033199718,Europe/Amsterdam,1,,
op|1,,Opheusden Spoor 1,5.63653081656,51.9261665506,,0,op,1
bmn,bmn,Brummen,6.14723145962,52.0911289946,Europe/Amsterdam,1,,
bmr,bmr,Boxmeer,5.93949437141,51.6443786278,Europe/Amsterdam,1,,
lkp|0,,Kapellen,4.43343,51.311031,,0,lkp,
gdm|3a,,Geldermalsen Spoor 3a,5.27116835117,51.8834120376,,0,gdm,3a
hdr,hdr,Den Helder,4.76063668728,52.9568211084,Europe/Amsterdam,1,,
gdm|3b,,Geldermalsen Spoor 3b,5.27162432671,51.8823557331,,0,gdm,3b
zp|1a,,Zutphen Spoor 1a,6.19292020798,52.1443398139,,0,zp,1a
zp|1b,,Zutphen Spoor 1b,6.19536101818,52.1450541734,,0,zp,1b
hdg,hdg,Hurdegaryp,5.93453228474,53.2187973494,Europe/Amsterdam,1,,
hde,hde,Harde ('t),5.8928963542,52.4091965174,Europe/Amsterdam,1,,
op|2,,Opheusden Spoor 2,5.63792288303,51.9259349823,,0,op,2
hdb,hdb,Hardenberg,6.62763118744,52.5723204212,Europe/Amsterdam,1,,
hann|0,,Hannover Hbf,9.74095,52.376726,,0,hann,
ndb|1,,Naarden-Bussum Spoor 1,5.15712618828,52.280748579,,0,ndb,1
ndb|0,,Naarden-Bussum,5.15794694424,52.2806796588,,0,ndb,
ndb|3,,Naarden-Bussum Spoor 3,5.15693843365,52.2807059141,,0,ndb,3
ndb|2,,Naarden-Bussum Spoor 2,5.15702426434,52.2807256056,,0,ndb,2
mas|0,,Maarssen,5.03241956234,52.1359411152,,0,mas,
mas|2,,Maarssen Spoor 2,5.03340125084,52.1357435571,,0,mas,2
mas|3,,Maarssen Spoor 3,5.03333419561,52.1357073381,,0,mas,3
nvdw|1,,Nijverdal West Spoor 1,6.45099163055,52.3671000364,,0,nvdw,1
nvdw|0,,Nijverdal West,6.45143151283,52.3671557201,,0,nvdw,
htn|2,,Houten Spoor 2,5.16750901937,52.0348681569,,0,htn,2
htn|1,,Houten Spoor 1,5.16764044762,52.0348945576,,0,htn,1
htn|0,,Houten,5.16794085503,52.0350232609,,0,htn,
elgd|0,,Legden,7.08846,52.035023,,0,elgd,
rtd|14a,,Rotterdam Centraal Spoor 14a,4.46990132332,51.9257166454,,0,rtd,14a
rtd|14b,,Rotterdam Centraal Spoor 14b,4.46721374989,51.9251840311,,0,rtd,14b
neuss,neuss,Neuss Hbf,6.68463,51.204862,Europe/Amsterdam,1,,
lut|2,,Geleen-Lutterade Spoor 2,5.82480847836,50.9755143687,,0,lut,2
lut|0,,Geleen-Lutterade,5.82398235798,50.9756596104,,0,lut,
lut|1,,Geleen-Lutterade Spoor 1,5.82466900349,50.9756021893,,0,lut,1
nwl|2,,Schiedam Nieuwland Spoor 2,4.38359722495,51.922909598,,0,nwl,2
nwl|0,,Schiedam Nieuwland,4.38383728266,51.9226184623,,0,nwl,
nwl|1,,Schiedam Nieuwland Spoor 1,4.38369244337,51.9228273027,,0,nwl,1
emte,emte,Metelen Land,7.25441,52.162414,Europe/Amsterdam,1,,
hdrz,hdrz,Den Helder Zuid,4.76434,52.932919,Europe/Amsterdam,1,,
rv|0,,Reuver,6.07892632484,51.2831990348,,0,rv,
rv|1,,Reuver Spoor 1,6.07935011387,51.2830178487,,0,rv,1
rv|2,,Reuver Spoor 2,6.0794198513,51.2829608086,,0,rv,2
bsd|2,,Beesd Spoor 2,5.1946502924,51.8994191308,,0,bsd,2
bsd|0,,Beesd,5.19578754902,51.8991477033,,0,bsd,
bsd|1,,Beesd Spoor 1,5.19466102123,51.8993926501,,0,bsd,1
munchh,munchh,Muenchen Hbf,11.55841,48.140183,Europe/Amsterdam,1,,
ck,ck,Cuijk,5.87428450584,51.7270580619,Europe/Amsterdam,1,,
gdr,gdr,Gaanderen,6.3485956192,51.9305231202,Europe/Amsterdam,1,,
eldh,eldh,Luedinghausen,7.43167,51.761816,Europe/Amsterdam,1,,
badenz,badenz,Baden,8.30773,47.477327,Europe/Amsterdam,1,,
gdg,gdg,Gouda Goverwelle,4.74246203899,52.0146604263,Europe/Amsterdam,1,,
gdk,gdk,Geerdijk,6.56677186489,52.4761837965,Europe/Amsterdam,1,,
gdm,gdm,Geldermalsen,5.27143657207,51.882627262,Europe/Amsterdam,1,,
hvl,hvl,Hoevelaken,5.45878887177,52.1664565985,Europe/Amsterdam,1,,
rtst|0,,Rotterdam Stadion,4.51966702938,51.8938181243,,0,rtst,
ddrs|2,,Dordrecht Stadspolders Spoor 2,4.71660554409,51.8018596493,,0,ddrs,2
ddrs|1,,Dordrecht Stadspolders Spoor 1,4.71661627293,51.8019210187,,0,ddrs,1
ddrs|0,,Dordrecht Stadspolders,4.7166967392,51.8021167366,,0,ddrs,
gvmw|1,,Den Haag Moerwijk Spoor 1,4.30837735534,52.0545917567,,0,gvmw,1
gvmw|0,,Den Haag Moerwijk,4.30740103126,52.0547558636,,0,gvmw,
gvmw|3,,Den Haag Moerwijk Spoor 3,4.30862143636,52.0545876334,,0,gvmw,3
gvmw|2,,Den Haag Moerwijk Spoor 2,4.30846989155,52.0545884581,,0,gvmw,2
gvmw|4,,Den Haag Moerwijk Spoor 4,4.30871665478,52.0545835101,,0,gvmw,4
vl|3a,,Venlo Spoor 3a,6.17237448692,51.3638530437,,0,vl,3a
fvs,fvs,Vise,5.69588,50.741848,Europe/Amsterdam,1,,
ah|6b,,Arnhem Spoor 6b,5.90088129044,51.9846488747,,0,ah,6b
aml,aml,Almelo,6.65620207787,52.3569415007,Europe/Amsterdam,1,,
lang|0,,Langerwehe,6.35535,50.817575,,0,lang,
ah|6a,,Arnhem Spoor 6a,5.89991033077,51.984787634,,0,ah,6a
dtz|2,,Delft Zuid Spoor 2,4.36469972134,51.990910786,,0,dtz,2
dtz|1,,Delft Zuid Spoor 1,4.36483919621,51.990940516,,0,dtz,1
dtz|0,,Delft Zuid,4.36424911022,51.990785259,,0,dtz,
amf,amf,Amersfoort,5.37398815155,52.1534182404,Europe/Amsterdam,1,,
hgl|2b,,Hengelo Spoor 2b,6.79577350616,52.2616962639,,0,hgl,2b
hgl|2a,,Hengelo Spoor 2a,6.79293036461,52.2620213118,,0,hgl,2a
amr,amr,Alkmaar,4.74080443382,52.6377769745,Europe/Amsterdam,1,,
eenp|0,,Ennepetal (Gevelsberg),7.3432,51.304434,,0,eenp,
rsw|1,,Rijswijk Spoor 1,4.3187212944,52.0399731083,,0,rsw,1
zlw|4,,Lage Zwaluwe Spoor 4,4.66365,51.690493,,0,zlw,4
rsw|3,,Rijswijk Spoor 3,4.31899487972,52.0401281946,,0,rsw,3
rsw|2,,Rijswijk Spoor 2,4.31884467602,52.040045702,,0,rsw,2
rsw|4,,Rijswijk Spoor 4,4.31908607483,52.0401710908,,0,rsw,4
asd|2a,,Amsterdam Centraal Spoor 2a,4.89927470684,52.379014748,,0,asd,2a
asd|2b,,Amsterdam Centraal Spoor 2b,4.90114688873,52.3783827399,,0,asd,2b
bsmz|1,,Bussum Zuid Spoor 1,5.16296803951,52.2654029812,,0,bsmz,1
olv|0,,Onze Lieve Vrouwe t. Nood,4.68719244003,52.5847566113,,0,olv,
fkth|0,,Kalmthout,4.4666236639,51.3910286682,,0,fkth,
nvdw,nvdw,Nijverdal West,6.45094871521,52.367136067,Europe/Amsterdam,1,,
uto,uto,Utrecht Overvecht,5.12517571449,52.1103072301,Europe/Amsterdam,1,,
sd|1,,Soestdijk Spoor 1,5.29992967844,52.1838806339,,0,sd,1
sd|0,,Soestdijk,5.29966145754,52.1839233919,,0,sd,
koln,koln,Koeln Hbf,6.98271,50.932523,Europe/Amsterdam,1,,
apn|2,,Alphen a/d Rijn Spoor 2,4.65726435184,52.1245866917,,0,apn,2
apn|3,,Alphen a/d Rijn Spoor 3,4.65733408928,52.1246262133,,0,apn,3
apn|0,,Alphen a/d Rijn,4.65782761574,52.1246657348,,0,apn,
dvn|1,,Duiven Spoor 1,6.0144969821,51.9434712458,,0,dvn,1
dvn|0,,Duiven,6.01451039314,51.9436349338,,0,dvn,
dvn|2,,Duiven Spoor 2,6.01442188025,51.943405109,,0,dvn,2
kmb,kmb,Montabaur,7.82565,50.444846,Europe/Amsterdam,1,,
kma,kma,Krommenie-Assendelft,4.76149231195,52.4943583305,Europe/Amsterdam,1,,
gvm,gvm,Den Haag Mariahoeve,4.36898857355,52.0905868095,Europe/Amsterdam,1,,
gvc,gvc,Den Haag Centraal,4.32405352592,52.0811312949,Europe/Amsterdam,1,,
kmw,kmw,Koudum-Molkwerum,5.41069,52.902818,Europe/Amsterdam,1,,
kmr,kmr,Klimmen-Ransdaal,5.89029729366,50.8665262336,Europe/Amsterdam,1,,
hde|0,,Harde ('t),5.89311093092,52.4094043137,,0,hde,
hde|1,,Harde ('t) Spoor 1,5.89304119349,52.4092259689,,0,hde,1
hde|2,,Harde ('t) Spoor 2,5.89316189289,52.4091588849,,0,hde,2
hde|3,,Harde ('t) Spoor 3,5.89319944382,52.4091376143,,0,hde,3
hm|1,,Helmond Spoor 1,5.66166579723,51.4755461578,,0,hm,1
hm|0,,Helmond,5.66175699234,51.475820137,,0,hm,
hm|2,,Helmond Spoor 2,5.66169261932,51.4754559448,,0,hm,2
twl|0,,Twello,6.10074877739,52.2380894541,,0,twl,
twl|1,,Twello Spoor 1,6.10068440437,52.238230712,,0,twl,1
twl|2,,Twello Spoor 2,6.10056638718,52.2383621142,,0,twl,2
rtb|4,,Rotterdam Blaak Spoor 4,4.48942512274,51.9199551441,,0,rtb,4
www|0,,Winterswijk West,6.70329093933,51.9748916966,,0,www,
www|1,,Winterswijk West Spoor 1,6.70401513577,51.9746008981,,0,www,1
bp|2,,Buitenpost Spoor 2,6.14467799664,53.2561575238,,0,bp,2
bp|0,,Buitenpost,6.14518225193,53.2564142591,,0,bp,
bp|1,,Buitenpost Spoor 1,6.14519834518,53.2563372387,,0,bp,1
nmd,nmd,Nijmegen Dukenburg,5.79487502575,51.8238792462,Europe/Amsterdam,1,,
nml,nml,Nijmegen Lent,5.85944652557,51.8641463089,Europe/Amsterdam,1,,
nmh,nmh,Nijmegen Heyendaal,5.86773186922,51.8267471869,Europe/Amsterdam,1,,
srn,srn,Susteren,5.86264371872,51.0607032406,Europe/Amsterdam,1,,
stm|2,,Stedum Spoor 2,6.68753564358,53.3263749012,,0,stm,2
stm|1,,Stedum Spoor 1,6.68756246567,53.3263524737,,0,stm,1
stm|0,,Stedum,6.6857868433,53.3258590652,,0,stm,
dzw,dzw,Delfzijl West,6.90654873848,53.332045482,Europe/Amsterdam,1,,
ow,ow,Oss West,5.50670385361,51.7583709192,Europe/Amsterdam,1,,
ot,ot,Oisterwijk,5.19344329834,51.581949927,Europe/Amsterdam,1,,
op,op,Opheusden,5.6371986866,51.9261615884,Europe/Amsterdam,1,,
st|1,,Soest Spoor 1,5.31020522118,52.1729282868,,0,st,1
st|0,,Soest,5.31058609486,52.1727111534,,0,st,
st|2,,Soest Spoor 2,5.31016230583,52.1729249969,,0,st,2
hze|2,,Heeze Spoor 2,5.5691832304,51.3849962425,,0,hze,2
hze|0,,Heeze,5.56950509548,51.3850732429,,0,hze,
hze|1,,Heeze Spoor 1,5.56965529919,51.3851033735,,0,hze,1
wadn,wadn,Waddinxveen Noord,4.64821457863,52.0553141522,Europe/Amsterdam,1,,
vdo|0,,Vlaardingen Oost,4.36140999198,51.9103245244,,0,vdo,
vdo|1,,Vlaardingen Oost Spoor 1,4.36172515154,51.9101325859,,0,vdo,1
vdo|2,,Vlaardingen Oost Spoor 2,4.36163127422,51.9101797433,,0,vdo,2
kmw|0,,Koudum-Molkwerum,5.41053056717,52.9027741551,,0,kmw,
kmw|1,,Koudum-Molkwerum Spoor 1,5.4107773304,52.9027288559,,0,kmw,1
amfs|1,,Amersfoort Schothorst Spoor 1,5.40391892195,52.1747212418,,0,amfs,1
amfs|0,,Amersfoort Schothorst,5.40439367294,52.174635708,,0,amfs,
amfs|3,,Amersfoort Schothorst Spoor 3,5.40378749371,52.1747919716,,0,amfs,3
amfs|2,,Amersfoort Schothorst Spoor 2,5.40372312069,52.1748248691,,0,amfs,2
ehv,ehv,Eindhoven,5.47994077206,51.4423758354,Europe/Amsterdam,1,,
ehw,ehw,Holtwick,7.12261,51.998474,Europe/Amsterdam,1,,
ehb,ehb,Eindhoven Beukenlaan,5.45702934265,51.4501458154,Europe/Amsterdam,1,,
arn|1,,Arnemuiden Spoor 1,3.66974473,51.5015150788,,0,arn,1
arn|2,,Arnemuiden Spoor 2,3.66973131895,51.5015902134,,0,arn,2
ekeren|0,,Ekeren,4.4297003746,51.2674466009,,0,ekeren,
zl|1a,,Zwolle Spoor 1a,6.0899502039,52.5056623779,,0,zl,1a
zl|1b,,Zwolle Spoor 1b,6.09281480312,52.5046370837,,0,zl,1b
wupph,wupph,Wuppertal Hbf,7.14935,51.254306,Europe/Amsterdam,1,,
enbe,enbe,Muenster-Haeger,7.56262,52.022358,Europe/Amsterdam,1,,
vdg|0,,Vlaardingen Centrum,4.34563726187,51.9037451986,,0,vdg,
vdg|1,,Vlaardingen Centrum Spoor 1,4.34439539909,51.9031734335,,0,vdg,1
vdg|2,,Vlaardingen Centrum Spoor 2,4.34434041381,51.9032925863,,0,vdg,2
kwba,kwba,Wuppertal-Barmen,7.19599,51.267076,Europe/Amsterdam,1,,
zl|10,,Zwolle Spoor 10,6.09130740166,52.50449341,,0,zl,10
marne,marne,Marne-la-Vallee-Chessy,2.78203010559,48.8679330374,Europe/Amsterdam,1,,
zl|14,,Zwolle Spoor 14,6.09204232693,52.5049766742,,0,zl,14
vhp,vhp,Vroomshoop,6.56962573528,52.4573594348,Europe/Amsterdam,1,,
asdz|1-2,,Amsterdam Zuid Spoor 1-2,4.87272083759,52.3386987591,,0,asdz,1-2
laa|6,,Den Haag Laan v NOI Spoor 6,4.34340029955,52.0788680691,,0,laa,6
laa|5,,Den Haag Laan v NOI Spoor 5,4.34330374002,52.0789430722,,0,laa,5
laa|4,,Den Haag Laan v NOI Spoor 4,4.34325546026,52.0789900522,,0,laa,4
laa|3,,Den Haag Laan v NOI Spoor 3,4.34315890074,52.0790749456,,0,laa,3
laa|0,,Den Haag Laan v NOI,4.34264928102,52.0791911586,,0,laa,
assp,assp,Amsterdam Science Park,4.95049953461,52.3523151697,Europe/Amsterdam,1,,
mtr|2,,Maastricht Randwyck Spoor 2,5.71749866009,50.8377936121,,0,mtr,2
mtr|3,,Maastricht Randwyck Spoor 3,5.71761131287,50.8378274893,,0,mtr,3
ac,ac,Abcoude,4.97645795345,52.2796589706,Europe/Amsterdam,1,,
mtr|1,,Maastricht Randwyck Spoor 1,5.71743965149,50.8377834489,,0,mtr,1
ah,ah,Arnhem,5.89922368526,51.9853459706,Europe/Amsterdam,1,,
rvs,rvs,Ravenstein,5.63749372959,51.7947783926,Europe/Amsterdam,1,,
aw,aw,Aachen West,6.07072,50.780327,Europe/Amsterdam,1,,
bnk|0,,Bunnik,5.19583046436,52.0634757502,,0,bnk,
bnk|1,,Bunnik Spoor 1,5.19525378942,52.0632465399,,0,bnk,1
vndw|1,,Veenendaal West Spoor 1,5.53149819374,52.0281915715,,0,vndw,1
vndw|0,,Veenendaal West,5.531873703,52.0277525915,,0,vndw,
vndw|2,,Veenendaal West Spoor 2,5.53143382072,52.0280694497,,0,vndw,2
zbm|0,,Zaltbommel,5.26292324066,51.8078220376,,0,zbm,
hwd,hwd,Heerhugowaard,4.8238670826,52.6705238747,Europe/Amsterdam,1,,
zwd|4,,Zwijndrecht Spoor 4,4.64135885239,51.8153340216,,0,zwd,4
vp,vp,Velp,5.98092913628,51.9950942656,Europe/Amsterdam,1,,
sm|0,,Swalmen,6.03363454342,51.2364091848,,0,sm,
sm|1,,Swalmen Spoor 1,6.03213250637,51.2357139271,,0,sm,1
sm|2,,Swalmen Spoor 2,6.03204131126,51.2358046135,,0,sm,2
zwd|1,,Zwijndrecht Spoor 1,4.6410664916,51.815184789,,0,zwd,1
ekz|2,,Enkhuizen Spoor 2,5.28805285692,52.6995486126,,0,ekz,2
ekz|1,,Enkhuizen Spoor 1,5.28803676367,52.6995941239,,0,ekz,1
ekz|0,,Enkhuizen,5.28827279806,52.6998606891,,0,ekz,
ht|4,,Hertogenbosch ('s) Spoor 4,5.29359161854,51.6903731493,,0,ht,4
basels|0,,Basel SBB,7.58899,47.547348,,0,basels,
ht|6,,Hertogenbosch ('s) Spoor 6,5.29330193996,51.6905261202,,0,ht,6
ht|7,,Hertogenbosch ('s) Spoor 7,5.29320538044,51.6904263566,,0,ht,7
ht|0,,Hertogenbosch ('s),5.29590368271,51.6903232673,,0,ht,
ht|1,,Hertogenbosch ('s) Spoor 1,5.29400467873,51.6902800363,,0,ht,1
ht|3,,Hertogenbosch ('s) Spoor 3,5.29370427132,51.6903664983,,0,ht,3
alm,alm,Almere Centrum,5.21760463715,52.3750162436,Europe/Amsterdam,1,,
edc,edc,Ede Centrum,5.6683498621,52.0433914829,Europe/Amsterdam,1,,
vndc|1,,Veenendaal Centrum Spoor 1,5.54896742105,52.0200070217,,0,vndc,1
vndc|0,,Veenendaal Centrum,5.54932951927,52.0202067432,,0,vndc,
vndc|2,,Veenendaal Centrum Spoor 2,5.54883599281,52.0199558533,,0,vndc,2
rb|0,,Rilland-Bath,4.16135072708,51.422868164,,0,rb,
rb|1,,Rilland-Bath Spoor 1,4.16200518608,51.4227745017,,0,rb,1
uhz|0,,Uithuizen,6.67359352112,53.4095638299,,0,uhz,
uhz|1,,Uithuizen Spoor 1,6.67341649532,53.4096917369,,0,uhz,1
nm|1b,,Nijmegen Spoor 1b,5.85226356983,51.8424098829,,0,nm,1b
nm|1a,,Nijmegen Spoor 1a,5.85304677486,51.8440139658,,0,nm,1a
gvc|3,,Den Haag Centraal Spoor 3,4.32576611638,52.0794524308,,0,gvc,3
ddzd,ddzd,Dordrecht Zuid,4.67181265354,51.7906840597,Europe/Amsterdam,1,,
gvc|2,,Den Haag Centraal Spoor 2,4.32566553354,52.0794301774,,0,gvc,2
